Year,RegionIRE,ValueIRE,RegionEUR,ValueEUR,Rank,Detail
2010,null,null,DEU,259.4281176,8,
2011,null,null,DEU,258.878475,8,
2012,null,null,DEU,259.3645751,8,
2013,null,null,DEU,260.0730739,8,
2014,null,null,DEU,261.1596505,8,
2015,null,null,DEU,263.4312947,8,
2016,null,null,DEU,265.9475774,8,
1841,null,null,DNK,100,9,
1842,null,null,DNK,101.0211524,9,
1843,null,null,DNK,101.5317287,9,
1844,null,null,DNK,103.1363968,9,
1845,null,null,DNK,104.3034282,9,
1846,null,null,DNK,105.3245806,9,
1847,null,null,DNK,106.1998541,9,
1848,null,null,DNK,107.2210066,9,
1849,null,null,DNK,108.242159,9,
1850,null,null,DNK,109.3362509,9,
1851,null,null,DNK,110.6491612,9,
1852,null,null,DNK,112.0350109,9,
1853,null,null,DNK,113.2020423,9,
1854,null,null,DNK,114.4420131,9,
1855,null,null,DNK,115.9737418,9,
1856,null,null,DNK,117.5784099,9,
1857,null,null,DNK,119.183078,9,
1858,null,null,DNK,120.5689278,9,
1859,null,null,DNK,122.1006565,9,
1860,null,null,DNK,123.7053246,9,
1861,null,null,DNK,125.2370532,9,
1862,null,null,DNK,126.8417214,9,
1863,null,null,DNK,128.4463895,9,
1864,null,null,DNK,129.6134209,9,
1865,null,null,DNK,131.218089,9,
1866,null,null,DNK,132.3121809,9,
1867,null,null,DNK,133.6980306,9,
1868,null,null,DNK,135.0838804,9,
1869,null,null,DNK,136.4697301,9,
1870,null,null,DNK,137.7097009,9,
1871,null,null,DNK,138.8037929,9,
1872,null,null,DNK,139.8978848,9,
1873,null,null,DNK,141.1378556,9,
1874,null,null,DNK,142.5237053,9,
1875,null,null,DNK,143.9095551,9,
1876,null,null,DNK,145.4412837,9,
1877,null,null,DNK,147.2647702,9,
1878,null,null,DNK,149.0153173,9,
1879,null,null,DNK,150.547046,9,
1880,null,null,DNK,151.7870168,9,
1881,null,null,DNK,153.245806,9,
1882,null,null,DNK,154.6316557,9,
1883,null,null,DNK,155.8716265,9,
1884,null,null,DNK,157.5492341,9,
1885,null,null,DNK,159.4456601,9,
1886,null,null,DNK,161.4150255,9,
1887,null,null,DNK,163.1655726,9,
1888,null,null,DNK,164.6243618,9,
1889,null,null,DNK,166.0102115,9,
1890,null,null,DNK,167.3231218,9,
1891,null,null,DNK,168.5630926,9,
1892,null,null,DNK,169.730124,9,
1893,null,null,DNK,170.9700948,9,
1894,null,null,DNK,172.6477024,9,
1895,null,null,DNK,174.8358862,9,
1896,null,null,DNK,177.0970095,9,
1897,null,null,DNK,179.5769511,9,
1898,null,null,DNK,182.1298322,9,
1899,null,null,DNK,184.5368344,9,
1900,null,null,DNK,186.7979577,9,
1901,null,null,DNK,189.2049599,9,
1902,null,null,DNK,191.3202042,9,
1903,null,null,DNK,193.508388,9,
1904,null,null,DNK,195.5506929,9,
1905,null,null,DNK,197.6659373,9,
1906,null,null,DNK,199.9270605,9,
1907,null,null,DNK,202.4070022,9,
1908,null,null,DNK,204.8869438,9,
1909,null,null,DNK,207.5127644,9,
1910,null,null,DNK,210.2115244,9,
1911,null,null,DNK,212.7644055,9,
1912,null,null,DNK,215.2443472,9,
1913,null,null,DNK,217.5784099,9,
1914,null,null,DNK,220.131291,9,
1915,null,null,DNK,222.8300511,9,
1916,null,null,DNK,225.5288111,9,
1917,null,null,DNK,228.3005106,9,
1918,null,null,DNK,230.8533917,9,
1919,null,null,DNK,233.5521517,9,
1920,null,null,DNK,236.4697301,9,
1921,null,null,DNK,239.6061269,9,
1922,null,null,DNK,242.3048869,9,
1923,null,null,DNK,244.7848286,9,
1924,null,null,DNK,247.1918308,9,
1925,null,null,DNK,249.8176513,9,
1926,null,null,DNK,251.7870168,9,
1927,null,null,DNK,253.4646244,9,
1928,null,null,DNK,255.0692925,9,
1929,null,null,DNK,256.6010212,9,
1930,null,null,DNK,258.3515682,9,
1931,null,null,DNK,260.3209336,9,
1932,null,null,DNK,262.8008753,9,
1933,null,null,DNK,264.9890591,9,
1934,null,null,DNK,267.3960613,9,
1935,null,null,DNK,269.5113056,9,
1936,null,null,DNK,271.480671,9,
1937,null,null,DNK,273.4500365,9,
1938,null,null,DNK,275.4923414,9,
1939,null,null,DNK,277.5346462,9,
1940,null,null,DNK,279.5040117,9,
1941,null,null,DNK,281.7651349,9,
1942,null,null,DNK,284.6827133,9,
1943,null,null,DNK,288.0379285,9,
1944,null,null,DNK,291.6119621,9,
1945,null,null,DNK,295.0401167,9,
1946,null,null,DNK,299.1247265,9,
1947,null,null,DNK,302.4070022,9,
1948,null,null,DNK,305.6163384,9,
1949,null,null,DNK,308.5339168,9,
1950,null,null,DNK,311.5244347,9,
1951,null,null,DNK,313.9314369,9,
1952,null,null,DNK,316.1196207,9,
1953,null,null,DNK,318.6725018,9,
1954,null,null,DNK,321.3712619,9,
1955,null,null,DNK,323.778264,9,
1956,null,null,DNK,325.7476295,9,
1957,null,null,DNK,327.3522976,9,
1958,null,null,DNK,329.321663,9,
1959,null,null,DNK,331.6557257,9,
1960,null,null,DNK,334.1356674,9,
1961,null,null,DNK,336.2509117,9,
1962,null,null,DNK,338.9496718,9,
1963,null,null,DNK,341.6484318,9,
1964,null,null,DNK,344.2742524,9,
1965,null,null,DNK,347.0459519,9,
1966,null,null,DNK,349.9635303,9,
1967,null,null,DNK,352.9540481,9,
1968,null,null,DNK,354.996353,9,
1969,null,null,DNK,356.7469001,9,
1970,null,null,DNK,359.5185996,9,
1971,null,null,DNK,361.9985412,9,
1972,null,null,DNK,364.1137856,9,
1973,null,null,DNK,366.3019694,9,
1974,null,null,DNK,367.979577,9,
1975,null,null,DNK,369.0736689,9,
1976,null,null,DNK,370.0218818,9,
1977,null,null,DNK,371.1159737,9,
1978,null,null,DNK,372.2830051,9,
1979,null,null,DNK,373.2312181,9,
1980,null,null,DNK,373.6688549,9,
1981,null,null,DNK,373.5959154,9,
1982,null,null,DNK,373.3041575,9,
1983,null,null,DNK,373.0123997,9,
1984,null,null,DNK,372.8665208,9,
1985,null,null,DNK,373.0123997,9,
1986,null,null,DNK,373.5229759,9,
1987,null,null,DNK,373.9606127,9,
1988,null,null,DNK,374.1794311,9,
1989,null,null,DNK,374.3982495,9,
1990,null,null,DNK,374.9817651,9,
1991,null,null,DNK,375.9299781,9,
1992,null,null,DNK,377.1699489,9,
1993,null,null,DNK,378.4828592,9,
1994,null,null,DNK,379.7228301,9,
1995,null,null,DNK,381.6921955,9,
1996,null,null,DNK,383.8803793,9,
1997,null,null,DNK,385.4850474,9,
1998,null,null,DNK,386.8708972,9,
1999,null,null,DNK,388.1838074,9,
2000,null,null,DNK,389.4967177,9,
2001,null,null,DNK,390.8825675,9,
2002,null,null,DNK,392.1225383,9,
2003,null,null,DNK,393.2166302,9,
2004,null,null,DNK,394.2377826,9,
2005,null,null,DNK,395.2589351,9,
2006,null,null,DNK,396.5718454,9,
2007,null,null,DNK,398.3223924,9,
2008,null,null,DNK,400.7293946,9,
2009,null,null,DNK,402.8446389,9,
2010,null,null,DNK,404.6681255,9,
2011,null,null,DNK,406.345733,9,
2012,null,null,DNK,407.8774617,9,
2013,null,null,DNK,409.5550693,9,
2014,null,null,DNK,411.5973742,9,
2015,null,null,DNK,414.5149526,9,
2016,null,null,DNK,418.0160467,9,
1841,null,null,ESP,100,10,
1842,null,null,ESP,100.6628653,10,
1843,null,null,ESP,101.3328582,10,
1844,null,null,ESP,102.0099786,10,
1845,null,null,ESP,102.6870991,10,
1846,null,null,ESP,103.3713471,10,
1847,null,null,ESP,104.0627227,10,
1848,null,null,ESP,104.7540984,10,
1849,null,null,ESP,105.4526016,10,
1850,null,null,ESP,106.1582324,10,
1851,null,null,ESP,106.7284391,10,
1852,null,null,ESP,107.3057733,10,
1853,null,null,ESP,107.8831076,10,
1854,null,null,ESP,108.4604419,10,
1855,null,null,ESP,109.0449038,10,
1856,null,null,ESP,109.6293656,10,
1857,null,null,ESP,110.1568068,10,
1858,null,null,ESP,110.6628653,10,
1859,null,null,ESP,111.0762651,10,
1860,null,null,ESP,111.489665,10,
1861,null,null,ESP,111.8959373,10,
1862,null,null,ESP,112.2879544,10,
1863,null,null,ESP,112.6799715,10,
1864,null,null,ESP,113.0719886,10,
1865,null,null,ESP,113.4711333,10,
1866,null,null,ESP,113.870278,10,
1867,null,null,ESP,114.2694227,10,
1868,null,null,ESP,114.6685674,10,
1869,null,null,ESP,115.067712,10,
1870,null,null,ESP,115.4739843,10,
1871,null,null,ESP,115.8802566,10,
1872,null,null,ESP,116.2865289,10,
1873,null,null,ESP,116.6928011,10,
1874,null,null,ESP,117.0990734,10,
1875,null,null,ESP,117.5124733,10,
1876,null,null,ESP,117.9258731,10,
1877,null,null,ESP,118.339273,10,
1878,null,null,ESP,118.8667142,10,
1879,null,null,ESP,119.5153243,10,
1880,null,null,ESP,120.1639344,10,
1881,null,null,ESP,120.8196721,10,
1882,null,null,ESP,121.4754098,10,
1883,null,null,ESP,122.1382751,10,
1884,null,null,ESP,122.808268,10,
1885,null,null,ESP,123.4711333,10,
1886,null,null,ESP,124.1482537,10,
1887,null,null,ESP,124.8253742,10,
1888,null,null,ESP,125.445474,10,
1889,null,null,ESP,126.0014255,10,
1890,null,null,ESP,126.5645046,10,
1891,null,null,ESP,127.1275837,10,
1892,null,null,ESP,127.6977904,10,
1893,null,null,ESP,128.2679971,10,
1894,null,null,ESP,128.8382038,10,
1895,null,null,ESP,129.4155381,10,
1896,null,null,ESP,129.9928724,10,
1897,null,null,ESP,130.5773343,10,
1898,null,null,ESP,131.1617962,10,
1899,null,null,ESP,131.746258,10,
1900,null,null,ESP,132.3307199,10,
1901,null,null,ESP,132.9935852,10,
1902,null,null,ESP,133.9130435,10,
1903,null,null,ESP,134.8467569,10,
1904,null,null,ESP,135.7804704,10,
1905,null,null,ESP,136.3720599,10,
1906,null,null,ESP,137.6764077,10,
1907,null,null,ESP,138.6315039,10,
1908,null,null,ESP,139.5937277,10,
1909,null,null,ESP,140.5630791,10,
1910,null,null,ESP,141.5395581,10,
1911,null,null,ESP,142.5089095,10,
1912,null,null,ESP,143.4640057,10,
1913,null,null,ESP,144.4262295,10,
1914,null,null,ESP,145.3884533,10,
1915,null,null,ESP,146.3649323,10,
1916,null,null,ESP,147.3485388,10,
1917,null,null,ESP,148.3321454,10,
1918,null,null,ESP,149.3228795,10,
1919,null,null,ESP,150.3278689,10,
1920,null,null,ESP,151.3328582,10,
1921,null,null,ESP,152.6086957,10,
1922,null,null,ESP,154.1553813,10,
1923,null,null,ESP,155.7163222,10,
1924,null,null,ESP,157.2986458,10,
1925,null,null,ESP,158.8880969,10,
1926,null,null,ESP,160.4989309,10,
1927,null,null,ESP,162.1311475,10,
1928,null,null,ESP,163.7704918,10,
1929,null,null,ESP,165.4312188,10,
1930,null,null,ESP,167.106201,10,
1931,null,null,ESP,168.7455453,10,
1932,null,null,ESP,170.3278689,10,
1933,null,null,ESP,171.9315752,10,
1934,null,null,ESP,173.5495367,10,
1935,null,null,ESP,175.188881,10,
1936,null,null,ESP,176.8353528,10,
1937,null,null,ESP,178.4960798,10,
1938,null,null,ESP,180.1781896,10,
1939,null,null,ESP,181.8745545,10,
1940,null,null,ESP,183.5851746,10,
1941,null,null,ESP,185.1674982,10,
1942,null,null,ESP,186.6143977,10,
1943,null,null,ESP,188.0755524,10,
1944,null,null,ESP,189.5509622,10,
1945,null,null,ESP,191.0334996,10,
1946,null,null,ESP,192.5302922,10,
1947,null,null,ESP,194.0342124,10,
1948,null,null,ESP,195.5595153,10,
1949,null,null,ESP,197.0848182,10,
1950,null,null,ESP,200.0213828,10,
1951,null,null,ESP,201.6963649,10,
1952,null,null,ESP,203.492516,10,
1953,null,null,ESP,205.3029223,10,
1954,null,null,ESP,207.1275837,10,
1955,null,null,ESP,208.9736279,10,
1956,null,null,ESP,210.8267997,10,
1957,null,null,ESP,212.7013542,10,
1958,null,null,ESP,214.5830364,10,
1959,null,null,ESP,216.4861012,10,
1960,null,null,ESP,218.3962937,10,
1961,null,null,ESP,220.2708482,10,
1962,null,null,ESP,222.0812545,10,
1963,null,null,ESP,224.0199572,10,
1964,null,null,ESP,226.2366358,10,
1965,null,null,ESP,228.6885246,10,
1966,null,null,ESP,231.3043478,10,
1967,null,null,ESP,234.1411262,10,
1968,null,null,ESP,236.9137562,10,
1969,null,null,ESP,239.2444761,10,
1970,null,null,ESP,241.4540271,10,
1971,null,null,ESP,243.7277263,10,
1972,null,null,ESP,245.9942979,10,
1973,null,null,ESP,248.3036351,10,
1974,null,null,ESP,250.7769066,10,
1975,null,null,ESP,253.4853885,10,
1976,null,null,ESP,256.5716322,10,
1977,null,null,ESP,259.7220242,10,
1978,null,null,ESP,262.7298646,10,
1979,null,null,ESP,265.1461155,10,
1980,null,null,ESP,267.1988596,10,
1981,null,null,ESP,269.0734141,10,
1982,null,null,ESP,270.7270135,10,
1983,null,null,ESP,272.1596579,10,
1984,null,null,ESP,273.4354954,10,
1985,null,null,ESP,274.6614398,10,
1986,null,null,ESP,275.8945118,10,
1987,null,null,ESP,277.1275837,10,
1988,null,null,ESP,278.3606557,10,
1989,null,null,ESP,279.5081967,10,
1990,null,null,ESP,280.4775481,10,
1991,null,null,ESP,281.1903065,10,
1992,null,null,ESP,282.5730577,10,
1993,null,null,ESP,284.04134,10,
1994,null,null,ESP,285.3955809,10,
1995,null,null,ESP,286.6571632,10,
1996,null,null,ESP,287.8545973,10,
1997,null,null,ESP,289.0662865,10,
1998,null,null,ESP,290.2637206,10,
1999,null,null,ESP,291.4397719,10,
2000,null,null,ESP,292.7441197,10,
2001,null,null,ESP,294.7897363,10,
2002,null,null,ESP,298.9807555,10,
2003,null,null,ESP,304.4333571,10,
2004,null,null,ESP,309.7362794,10,
2005,null,null,ESP,315.0106914,10,
2006,null,null,ESP,320.3848895,10,
2007,null,null,ESP,326.3649323,10,
2008,null,null,ESP,331.6179615,10,
2009,null,null,ESP,334.5687812,10,
2010,null,null,ESP,336.1083393,10,
2011,null,null,ESP,337.3057733,10,
2012,null,null,ESP,337.5267284,10,
2013,null,null,ESP,336.421953,10,
2014,null,null,ESP,335.4169636,10,
2015,null,null,ESP,335.1746258,10,
2016,null,null,ESP,335.1674982,10,
1841,null,null,FIN,100,11,
1842,null,null,FIN,101.3736264,11,
1843,null,null,FIN,102.6785714,11,
1844,null,null,FIN,104.1208791,11,
1845,null,null,FIN,105.4945055,11,
1846,null,null,FIN,106.7994505,11,
1847,null,null,FIN,108.0357143,11,
1848,null,null,FIN,109.271978,11,
1849,null,null,FIN,110.5769231,11,
1850,null,null,FIN,111.8131868,11,
1851,null,null,FIN,112.7747253,11,
1852,null,null,FIN,113.4615385,11,
1853,null,null,FIN,114.217033,11,
1854,null,null,FIN,114.9038462,11,
1855,null,null,FIN,115.5906593,11,
1856,null,null,FIN,116.2087912,11,
1857,null,null,FIN,116.9642857,11,
1858,null,null,FIN,117.7884615,11,
1859,null,null,FIN,118.543956,11,
1860,null,null,FIN,119.3681319,11,
1861,null,null,FIN,120.467033,11,
1862,null,null,FIN,121.8406593,11,
1863,null,null,FIN,123.2142857,11,
1864,null,null,FIN,124.5192308,11,
1865,null,null,FIN,125.8928571,11,
1866,null,null,FIN,126.3736264,11,
1867,null,null,FIN,125.7554945,11,
1868,null,null,FIN,121.978022,11,
1869,null,null,FIN,119.0934066,11,
1870,null,null,FIN,120.467033,11,
1871,null,null,FIN,122.6648352,11,
1872,null,null,FIN,124.9313187,11,
1873,null,null,FIN,126.8543956,11,
1874,null,null,FIN,128.6401099,11,
1875,null,null,FIN,130.4258242,11,
1876,null,null,FIN,132.4175824,11,
1877,null,null,FIN,134.4093407,11,
1878,null,null,FIN,136.1950549,11,
1879,null,null,FIN,138.3241758,11,
1880,null,null,FIN,140.5906593,11,
1881,null,null,FIN,142.3076923,11,
1882,null,null,FIN,144.0934066,11,
1883,null,null,FIN,146.2912088,11,
1884,null,null,FIN,148.6263736,11,
1885,null,null,FIN,150.7554945,11,
1886,null,null,FIN,152.7472527,11,
1887,null,null,FIN,155.1510989,11,
1888,null,null,FIN,157.6923077,11,
1889,null,null,FIN,160.0961538,11,
1890,null,null,FIN,162.3626374,11,
1891,null,null,FIN,164.4230769,11,
1892,null,null,FIN,168.3379121,11,
1893,null,null,FIN,166.8956044,11,
1894,null,null,FIN,172.4587912,11,
1895,null,null,FIN,170.5357143,11,
1896,null,null,FIN,172.7335165,11,
1897,null,null,FIN,175.0686813,11,
1898,null,null,FIN,177.8159341,11,
1899,null,null,FIN,180.2197802,11,
1900,null,null,FIN,181.7307692,11,
1901,null,null,FIN,183.1730769,11,
1902,null,null,FIN,184.478022,11,
1903,null,null,FIN,185.8516484,11,
1904,null,null,FIN,187.8434066,11,
1905,null,null,FIN,189.6978022,11,
1906,null,null,FIN,191.4835165,11,
1907,null,null,FIN,193.75,11,
1908,null,null,FIN,196.4972527,11,
1909,null,null,FIN,199.1071429,11,
1910,null,null,FIN,201.1675824,11,
1911,null,null,FIN,203.4340659,11,
1912,null,null,FIN,205.9065934,11,
1913,null,null,FIN,207.8983516,11,
1914,null,null,FIN,209.6840659,11,
1915,null,null,FIN,211.7445055,11,
1916,null,null,FIN,213.2554945,11,
1917,null,null,FIN,214.5604396,11,
1918,null,null,FIN,214.6291209,11,
1919,null,null,FIN,214.0796703,11,
1920,null,null,FIN,215.1785714,11,
1921,null,null,FIN,217.7197802,11,
1922,null,null,FIN,220.467033,11,
1923,null,null,FIN,222.7335165,11,
1924,null,null,FIN,224.7252747,11,
1925,null,null,FIN,226.9230769,11,
1926,null,null,FIN,229.3269231,11,
1927,null,null,FIN,231.3186813,11,
1928,null,null,FIN,233.2417582,11,
1929,null,null,FIN,235.1648352,11,
1930,null,null,FIN,236.8818681,11,
1931,null,null,FIN,238.7362637,11,
1932,null,null,FIN,240.5906593,11,
1933,null,null,FIN,242.1703297,11,
1934,null,null,FIN,243.75,11,
1935,null,null,FIN,245.6043956,11,
1936,null,null,FIN,247.3214286,11,
1937,null,null,FIN,249.0384615,11,
1938,null,null,FIN,251.0989011,11,
1939,null,null,FIN,253.1593407,11,
1940,null,null,FIN,253.9835165,11,
1941,null,null,FIN,254.2582418,11,
1942,null,null,FIN,254.6703297,11,
1943,null,null,FIN,255.5631868,11,
1944,null,null,FIN,256.5247253,11,
1945,null,null,FIN,258.1043956,11,
1946,null,null,FIN,261.4010989,11,
1947,null,null,FIN,265.0412088,11,
1948,null,null,FIN,268.6813187,11,
1949,null,null,FIN,272.1840659,11,
1950,null,null,FIN,275.3434066,11,
1951,null,null,FIN,277.9532967,11,
1952,null,null,FIN,280.9752747,11,
1953,null,null,FIN,284.271978,11,
1954,null,null,FIN,287.5686813,11,
1955,null,null,FIN,290.8653846,11,
1956,null,null,FIN,294.0934066,11,
1957,null,null,FIN,296.978022,11,
1958,null,null,FIN,299.4505495,11,
1959,null,null,FIN,301.8543956,11,
1960,null,null,FIN,304.2582418,11,
1961,null,null,FIN,306.3873626,11,
1962,null,null,FIN,308.4478022,11,
1963,null,null,FIN,310.6456044,11,
1964,null,null,FIN,312.4313187,11,
1965,null,null,FIN,313.4615385,11,
1966,null,null,FIN,314.6291209,11,
1967,null,null,FIN,316.3461538,11,
1968,null,null,FIN,317.7197802,11,
1969,null,null,FIN,317.5824176,11,
1970,null,null,FIN,316.3461538,11,
1971,null,null,FIN,316.7582418,11,
1972,null,null,FIN,318.6813187,11,
1973,null,null,FIN,320.467033,11,
1974,null,null,FIN,322.1840659,11,
1975,null,null,FIN,323.5576923,11,
1976,null,null,FIN,324.5879121,11,
1977,null,null,FIN,325.4807692,11,
1978,null,null,FIN,326.4423077,11,
1979,null,null,FIN,327.2664835,11,
1980,null,null,FIN,328.2967033,11,
1981,null,null,FIN,329.6703297,11,
1982,null,null,FIN,331.5247253,11,
1983,null,null,FIN,333.5164835,11,
1984,null,null,FIN,335.3021978,11,
1985,null,null,FIN,336.6758242,11,
1986,null,null,FIN,337.706044,11,
1987,null,null,FIN,338.7362637,11,
1988,null,null,FIN,339.7664835,11,
1989,null,null,FIN,340.7967033,11,
1990,null,null,FIN,342.4450549,11,
1991,null,null,FIN,344.3681319,11,
1992,null,null,FIN,346.2912088,11,
1993,null,null,FIN,347.9395604,11,
1994,null,null,FIN,349.4505495,11,
1995,null,null,FIN,350.8241758,11,
1996,null,null,FIN,351.9917582,11,
1997,null,null,FIN,353.021978,11,
1998,null,null,FIN,353.9148352,11,
1999,null,null,FIN,354.739011,11,
2000,null,null,FIN,355.4945055,11,
2001,null,null,FIN,356.3186813,11,
2002,null,null,FIN,357.2115385,11,
2003,null,null,FIN,358.0357143,11,
2004,null,null,FIN,359.0659341,11,
2005,null,null,FIN,360.3021978,11,
2006,null,null,FIN,361.6758242,11,
2007,null,null,FIN,363.2554945,11,
2008,null,null,FIN,364.9038462,11,
2009,null,null,FIN,366.6895604,11,
2010,null,null,FIN,368.3379121,11,
2011,null,null,FIN,370.0549451,11,
2012,null,null,FIN,371.8406593,11,
2013,null,null,FIN,373.5576923,11,
2014,null,null,FIN,375.1373626,11,
2015,null,null,FIN,376.3736264,11,
2016,null,null,FIN,377.4038462,11,
1841,null,null,FRA,100,11,
1842,null,null,FRA,100.4535212,11,
1843,null,null,FRA,100.9098947,11,
1844,null,null,FRA,101.3691206,11,
1845,null,null,FRA,101.8283465,11,
1846,null,null,FRA,102.1962977,11,
1847,null,null,FRA,102.5671012,11,
1848,null,null,FRA,102.9379047,11,
1849,null,null,FRA,103.3087082,11,
1850,null,null,FRA,103.682364,11,
1851,null,null,FRA,104.0503152,11,
1852,null,null,FRA,104.4211187,11,
1853,null,null,FRA,104.7919222,11,
1854,null,null,FRA,105.1627257,11,
1855,null,null,FRA,105.5363815,11,
1856,null,null,FRA,105.7075216,11,
1857,null,null,FRA,105.8786617,11,
1858,null,null,FRA,106.0498018,11,
1859,null,null,FRA,106.2209418,11,
1860,null,null,FRA,106.3920819,11,
1861,null,null,FRA,106.648792,11,
1862,null,null,FRA,107.0195955,11,
1863,null,null,FRA,107.5615391,11,
1864,null,null,FRA,107.9893893,11,
1865,null,null,FRA,108.4457629,11,
1866,null,null,FRA,108.6169029,11,
1867,null,null,FRA,109.0447531,11,
1868,null,null,FRA,109.3299866,11,
1869,null,null,FRA,110.927294,11,
1870,null,null,FRA,109.6437434,11,
1871,null,null,FRA,107.6214381,11,
1872,null,null,FRA,107.4731167,11,
1873,null,null,FRA,108.0664024,11,
1874,null,null,FRA,108.5142189,11,
1875,null,null,FRA,109.0190821,11,
1876,null,null,FRA,109.5239453,11,
1877,null,null,FRA,110.0316609,11,
1878,null,null,FRA,110.5650475,11,
1879,null,null,FRA,110.9814883,11,
1880,null,null,FRA,111.3694059,11,
1881,null,null,FRA,111.7858467,11,
1882,null,null,FRA,112.2022876,11,
1883,null,null,FRA,112.5873527,11,
1884,null,null,FRA,113.0351693,11,
1885,null,null,FRA,113.3318121,11,
1886,null,null,FRA,113.6883539,11,
1887,null,null,FRA,113.7767763,11,
1888,null,null,FRA,113.8651987,11,
1889,null,null,FRA,114.1047948,11,
1890,null,null,FRA,114.1333181,11,
1891,null,null,FRA,114.0448957,11,
1892,null,null,FRA,114.0734191,11,
1893,null,null,FRA,114.1333181,11,
1894,null,null,FRA,114.2531162,11,
1895,null,null,FRA,114.3729142,11,
1896,null,null,FRA,114.6410337,11,
1897,null,null,FRA,115.0859979,11,
1898,null,null,FRA,115.4425397,11,
1899,null,null,FRA,115.6507601,11,
1900,null,null,FRA,115.7990815,11,
1901,null,null,FRA,115.9188796,11,
1902,null,null,FRA,116.1271,11,
1903,null,null,FRA,116.3353205,11,
1904,null,null,FRA,116.5435409,11,
1905,null,null,FRA,116.6319633,11,
1906,null,null,FRA,116.7802847,11,
1907,null,null,FRA,116.7802847,11,
1908,null,null,FRA,117.0769275,11,
1909,null,null,FRA,117.2566245,11,
1910,null,null,FRA,117.584643,11,
1911,null,null,FRA,117.8213868,11,
1912,null,null,FRA,117.9697082,11,
1913,null,null,FRA,118.266351,11,
1914,null,null,FRA,118.3034314,11,
1915,null,null,FRA,115.4653584,11,
1916,null,null,FRA,113.7625146,11,
1917,null,null,FRA,112.0625232,11,
1918,null,null,FRA,109.9346815,11,
1919,null,null,FRA,110.3853504,11,
1920,null,null,FRA,111.2410508,11,
1921,null,null,FRA,111.9256111,11,
1922,null,null,FRA,112.4390313,11,
1923,null,null,FRA,113.7511053,11,
1924,null,null,FRA,114.9776092,11,
1925,null,null,FRA,115.8333096,11,
1926,null,null,FRA,116.5749166,11,
1927,null,null,FRA,116.77458,11,
1928,null,null,FRA,117.0883368,11,
1929,null,null,FRA,117.601757,11,
1930,null,null,FRA,118.6856442,11,
1931,null,null,FRA,119.3987279,11,
1932,null,null,FRA,119.3987279,11,
1933,null,null,FRA,119.4842979,11,
1934,null,null,FRA,119.655438,11,
1935,null,null,FRA,119.6269146,11,
1936,null,null,FRA,119.5413446,11,
1937,null,null,FRA,119.5983913,11,
1938,null,null,FRA,119.6839613,11,
1939,null,null,FRA,119.5128212,11,
1940,null,null,FRA,116.9457201,11,
1941,null,null,FRA,112.9524516,11,
1942,null,null,FRA,112.3819847,11,
1943,null,null,FRA,111.2410508,11,
1944,null,null,FRA,110.9558173,11,
1945,null,null,FRA,113.237685,11,
1946,null,null,FRA,114.9205625,11,
1947,null,null,FRA,116.032973,11,
1948,null,null,FRA,117.2594769,11,
1949,null,null,FRA,118.3148407,11,
1950,null,null,FRA,121.275564,11,
1951,null,null,FRA,122.2567672,11,
1952,null,null,FRA,123.1752189,11,
1953,null,null,FRA,124.062295,11,
1954,null,null,FRA,124.9950084,11,
1955,null,null,FRA,126.1245329,11,
1956,null,null,FRA,127.3767078,11,
1957,null,null,FRA,128.7886135,11,
1958,null,null,FRA,130.2204855,11,
1959,null,null,FRA,131.5753444,11,
1960,null,null,FRA,132.8731567,11,
1961,null,null,FRA,134.4248267,11,
1962,null,null,FRA,137.1659203,11,
1963,null,null,FRA,139.1910779,11,
1964,null,null,FRA,140.7826806,11,
1965,null,null,FRA,142.0519695,11,
1966,null,null,FRA,143.3412248,11,
1967,null,null,FRA,144.4707493,11,
1968,null,null,FRA,145.5660458,11,
1969,null,null,FRA,146.8096637,11,
1970,null,null,FRA,148.0875096,11,
1971,null,null,FRA,149.5536096,11,
1972,null,null,FRA,150.8713882,11,
1973,null,null,FRA,152.1235631,11,
1974,null,null,FRA,153.1418466,11,
1975,null,null,FRA,153.8977153,11,
1976,null,null,FRA,154.4795915,11,
1977,null,null,FRA,155.1042528,11,
1978,null,null,FRA,155.7431758,11,
1979,null,null,FRA,156.4106221,11,
1980,null,null,FRA,157.1921618,11,
1981,null,null,FRA,158.0164865,11,
1982,null,null,FRA,158.8664822,11,
1983,null,null,FRA,159.5282239,11,
1984,null,null,FRA,160.4324139,11,
1985,null,null,FRA,161.1283836,11,
1986,null,null,FRA,161.7986822,11,
1987,null,null,FRA,162.5516986,11,
1988,null,null,FRA,163.3104196,11,
1989,null,null,FRA,164.924841,11,
1990,null,null,FRA,165.9146011,11,
1991,null,null,FRA,166.9015089,11,
1992,null,null,FRA,167.7201289,11,
1993,null,null,FRA,168.4303602,11,
1994,null,null,FRA,169.0436122,11,
1995,null,null,FRA,169.6397501,11,
1996,null,null,FRA,170.2273311,11,
1997,null,null,FRA,170.8177643,11,
1998,null,null,FRA,171.4338686,11,
1999,null,null,FRA,172.3038307,11,
2000,null,null,FRA,173.4761402,11,
2001,null,null,FRA,174.7311675,11,
2002,null,null,FRA,175.9947517,11,
2003,null,null,FRA,177.2326649,11,
2004,null,null,FRA,178.5304772,11,
2005,null,null,FRA,179.8682221,11,
2006,null,null,FRA,181.1146924,11,
